domain,layer_num,head,rf,correct,source
GPX3_4apes,5,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head10_tree.nwk
GPX3_4apes,5,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head11_tree.nwk
GPX3_4apes,5,12,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head12_tree.nwk
GPX3_4apes,5,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head13_tree.nwk
GPX3_4apes,5,14,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head14_tree.nwk
GPX3_4apes,5,15,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head15_tree.nwk
GPX3_4apes,5,16,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head16_tree.nwk
GPX3_4apes,5,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head17_tree.nwk
GPX3_4apes,5,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head18_tree.nwk
GPX3_4apes,5,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head19_tree.nwk
GPX3_4apes,5,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head2_tree.nwk
GPX3_4apes,5,20,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head20_tree.nwk
GPX3_4apes,5,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head3_tree.nwk
GPX3_4apes,5,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head4_tree.nwk
GPX3_4apes,5,5,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head5_tree.nwk
GPX3_4apes,5,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head6_tree.nwk
GPX3_4apes,5,7,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head7_tree.nwk
GPX3_4apes,5,8,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head8_tree.nwk
GPX3_4apes,5,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer5/GPX3_4apes_layer5_head9_tree.nwk
GPX3_4apes,6,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head1_tree.nwk
GPX3_4apes,6,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head10_tree.nwk
GPX3_4apes,6,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head11_tree.nwk
GPX3_4apes,6,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head12_tree.nwk
GPX3_4apes,6,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head13_tree.nwk
GPX3_4apes,6,14,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head14_tree.nwk
GPX3_4apes,6,15,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head15_tree.nwk
GPX3_4apes,6,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head16_tree.nwk
GPX3_4apes,6,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head17_tree.nwk
GPX3_4apes,6,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head18_tree.nwk
GPX3_4apes,6,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head19_tree.nwk
GPX3_4apes,6,2,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head2_tree.nwk
GPX3_4apes,6,20,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head20_tree.nwk
GPX3_4apes,6,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head3_tree.nwk
GPX3_4apes,6,4,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head4_tree.nwk
GPX3_4apes,6,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head5_tree.nwk
GPX3_4apes,6,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head6_tree.nwk
GPX3_4apes,6,7,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head7_tree.nwk
GPX3_4apes,6,8,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head8_tree.nwk
GPX3_4apes,6,9,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer6/GPX3_4apes_layer6_head9_tree.nwk
GPX3_4apes,7,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head1_tree.nwk
GPX3_4apes,7,10,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head10_tree.nwk
GPX3_4apes,7,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head11_tree.nwk
GPX3_4apes,7,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head12_tree.nwk
GPX3_4apes,7,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head13_tree.nwk
GPX3_4apes,7,14,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head14_tree.nwk
GPX3_4apes,7,15,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head15_tree.nwk
GPX3_4apes,7,16,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head16_tree.nwk
GPX3_4apes,7,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head17_tree.nwk
GPX3_4apes,7,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head18_tree.nwk
GPX3_4apes,7,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head19_tree.nwk
GPX3_4apes,7,2,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head2_tree.nwk
GPX3_4apes,7,20,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head20_tree.nwk
GPX3_4apes,7,3,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head3_tree.nwk
GPX3_4apes,7,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head4_tree.nwk
GPX3_4apes,7,5,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head5_tree.nwk
GPX3_4apes,7,6,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head6_tree.nwk
GPX3_4apes,7,7,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head7_tree.nwk
GPX3_4apes,7,8,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head8_tree.nwk
GPX3_4apes,7,9,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer7/GPX3_4apes_layer7_head9_tree.nwk
GPX3_4apes,8,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head1_tree.nwk
GPX3_4apes,8,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head10_tree.nwk
GPX3_4apes,8,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head11_tree.nwk
GPX3_4apes,8,12,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head12_tree.nwk
GPX3_4apes,8,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head13_tree.nwk
GPX3_4apes,8,14,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head14_tree.nwk
GPX3_4apes,8,15,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head15_tree.nwk
GPX3_4apes,8,16,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head16_tree.nwk
GPX3_4apes,8,17,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head17_tree.nwk
GPX3_4apes,8,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head18_tree.nwk
GPX3_4apes,8,19,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head19_tree.nwk
GPX3_4apes,8,2,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head2_tree.nwk
GPX3_4apes,8,20,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head20_tree.nwk
GPX3_4apes,8,3,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head3_tree.nwk
GPX3_4apes,8,4,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head4_tree.nwk
GPX3_4apes,8,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head5_tree.nwk
GPX3_4apes,8,6,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head6_tree.nwk
GPX3_4apes,8,7,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head7_tree.nwk
GPX3_4apes,8,8,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head8_tree.nwk
GPX3_4apes,8,9,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer8/GPX3_4apes_layer8_head9_tree.nwk
GPX3_4apes,9,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head1_tree.nwk
GPX3_4apes,9,10,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head10_tree.nwk
GPX3_4apes,9,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head11_tree.nwk
GPX3_4apes,9,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head12_tree.nwk
GPX3_4apes,9,13,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head13_tree.nwk
GPX3_4apes,9,14,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head14_tree.nwk
GPX3_4apes,9,15,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head15_tree.nwk
GPX3_4apes,9,16,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head16_tree.nwk
GPX3_4apes,9,17,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head17_tree.nwk
GPX3_4apes,9,18,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head18_tree.nwk
GPX3_4apes,9,19,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head19_tree.nwk
GPX3_4apes,9,2,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head2_tree.nwk
GPX3_4apes,9,20,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head20_tree.nwk
GPX3_4apes,9,3,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head3_tree.nwk
GPX3_4apes,9,4,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head4_tree.nwk
GPX3_4apes,9,5,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head5_tree.nwk
GPX3_4apes,9,6,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head6_tree.nwk
GPX3_4apes,9,7,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head7_tree.nwk
GPX3_4apes,9,8,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head8_tree.nwk
GPX3_4apes,9,9,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/GPX3_4apes/GPX3_4apes/layer9/GPX3_4apes_layer9_head9_tree.nwk
HAUS1_4apes,1,1,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/HAUS1_4apes/HAUS1_4apes/layer1/HAUS1_4apes_layer1_head1_tree.nwk
HAUS1_4apes,1,10,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/HAUS1_4apes/HAUS1_4apes/layer1/HAUS1_4apes_layer1_head10_tree.nwk
HAUS1_4apes,1,11,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/HAUS1_4apes/HAUS1_4apes/layer1/HAUS1_4apes_layer1_head11_tree.nwk
HAUS1_4apes,1,12,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/HAUS1_4apes/HAUS1_4apes/layer1/HAUS1_4apes_layer1_head12_tree.nwk
HAUS1_4apes,1,13,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/HAUS1_4apes/HAUS1_4apes/layer1/HAUS1_4apes_layer1_head13_tree.nwk
HAUS1_4apes,1,14,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/HAUS1_4apes/HAUS1_4apes/layer1/HAUS1_4apes_layer1_head14_tree.nwk
HAUS1_4apes,1,15,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/HAUS1_4apes/HAUS1_4apes/layer1/HAUS1_4apes_layer1_head15_tree.nwk
HAUS1_4apes,1,16,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/HAUS1_4apes/HAUS1_4apes/layer1/HAUS1_4apes_layer1_head16_tree.nwk
HAUS1_4apes,1,17,2,FALSE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/HAUS1_4apes/HAUS1_4apes/layer1/HAUS1_4apes_layer1_head17_tree.nwk
HAUS1_4apes,1,18,0,TRUE,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/HAUS1_4apes/HAUS1_4apes/layer1/HAUS1_4apes_layer1_head18_tree.nwk
